YearStart,LocationDesc,Average of 20 or more hours of care per week provided to a friend or family member,Fair or poor health among older adults with doctor-diagnosed arthritis,Mean number of days with activity limitations in the past month,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",Percentage of older adult men who are up to date with select clinical preventive services,Percentage of older adult women who are up to date with select clinical preventive services,Percentage of older adult women who have received a mammogram within the past 2 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,Percentage of older adults ever told they have arthritis,Percentage of older adults getting sufficient sleep (>6 hours),"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",Percentage of older adults who are eating 2 or more fruits daily,Percentage of older adults who are eating 3 or more vegetables daily,Percentage of older adults who are experiencing frequent mental distress,Percentage of older adults who had a cholesterol screening within the past 5 years,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,Percentage of older adults who have fallen and sustained an injury within last year,Percentage of older adults who have not had any leisure time physical activity in the past month,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,Percentage of older adults who provided care for a friend or family member within the past month,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,Percentage of older adults who provided care to a friend or family member for six months or more,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,Percentage of older adults who reported binge drinking within the past 30 days,Percentage of older adults who reported influenza vaccine within the past year,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""","Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",Percentage of older adults with a lifetime diagnosis of depression,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,Physically unhealthy days (mean number of days in past month),Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis
2016,Georgia,37.14,,6.846666666666667,54.4,28.744444444444444,27.833333333333332,72.84,71.22222222222223,15.886666666666665,,66.3,35.62352941176471,,,10.7,,63.27058823529411,,,10.433333333333334,37.294117647058826,16.466666666666665,23.446666666666665,7.63,70.26666666666667,40.04705882352941,64.83529411764707,7.914285714285714,44.72941176470588,27.3,72.7,17.826666666666664,,,5.033333333333333,
2016,Guam,,,8.718181818181819,39.28333333333333,20.2,9.0,64.51666666666667,53.916666666666664,,,48.24666666666667,26.846666666666668,,,11.200000000000001,,46.65714285714286,,,5.9875,31.95384615384615,21.427272727272726,,,,35.56428571428571,72.31333333333333,14.690000000000001,39.26,27.258333333333336,76.54666666666667,8.510000000000002,,65.09285714285714,5.2,
2016,Hawaii,,,5.5,53.61666666666667,32.163636363636364,30.525000000000002,74.50833333333334,71.35454545454546,,,59.42777777777778,22.394444444444446,,,7.576470588235295,,71.44999999999999,,,10.200000000000001,23.1,10.088235294117647,,,,31.02777777777778,82.58333333333333,11.452941176470588,46.71666666666667,19.816666666666666,80.18333333333334,12.776470588235293,,63.62222222222223,4.472222222222222,
2016,Idaho,,,6.1461538461538465,57.55833333333334,32.11666666666667,26.483333333333334,60.128571428571426,54.31666666666666,,,73.13333333333334,29.585714285714285,,,9.184615384615384,,60.23571428571428,,,11.416666666666666,28.68,11.858333333333334,,,,32.626666666666665,76.10666666666665,9.0,42.857142857142854,25.706666666666663,74.29333333333334,13.038461538461538,38.80833333333333,59.63076923076923,4.8999999999999995,
2016,Illinois,,,6.023529411764706,54.16875,32.525,28.58888888888889,73.11818181818181,71.81,,,69.33333333333333,36.294117647058826,,,10.55,,63.088235294117645,,,11.04375,31.28235294117647,14.526666666666667,,,,33.817647058823525,74.25555555555555,11.207142857142857,47.87222222222223,28.158823529411762,72.73888888888888,14.85,,67.58823529411765,5.427777777777778,
2016,Indiana,,,6.4399999999999995,56.858823529411765,27.72222222222222,24.325,67.34,56.900000000000006,,,64.25555555555555,36.516666666666666,,,11.520000000000001,,63.083333333333336,,,12.25,33.94444444444444,20.376470588235293,,,,36.394444444444446,67.26666666666667,9.9,43.23888888888889,27.672222222222224,72.32777777777778,15.2,42.675000000000004,,5.655555555555555,
2016,Iowa,,,5.333333333333333,61.383333333333326,42.86666666666667,39.31666666666667,69.83333333333333,66.78333333333333,,,73.18666666666667,35.83571428571428,,,7.708333333333333,,68.8923076923077,,,10.066666666666666,28.073333333333334,16.03076923076923,,,,33.09285714285714,75.11333333333333,11.325000000000001,56.25,23.459999999999997,76.53999999999999,13.200000000000001,,70.875,4.184615384615385,
2016,Kansas,,,5.664705882352941,59.0,31.849999999999998,26.444444444444443,67.63636363636364,65.41428571428571,,,69.01052631578948,34.98421052631579,,,9.213333333333333,,65.32631578947368,,,11.706666666666667,29.45263157894737,17.08888888888889,,,,36.247368421052634,73.21578947368421,8.979999999999999,44.352631578947374,24.068421052631578,75.93157894736842,15.423529411764704,44.074999999999996,,4.677777777777778,
2016,Kentucky,,,7.973333333333334,59.946666666666665,37.58888888888889,31.21111111111111,71.96666666666665,72.63333333333334,,,62.6625,36.68666666666666,,,14.033333333333333,,73.00666666666666,,,13.278571428571428,38.7375,20.24285714285714,,,,47.873333333333335,58.013333333333335,7.264285714285714,50.18,35.4,64.6,22.15625,42.776923076923076,68.05333333333333,6.873333333333333,
2016,Louisiana,,,6.846666666666667,55.96666666666667,26.77777777777778,24.422222222222224,71.16,64.68888888888888,,,65.65,37.3,,,11.520000000000001,,64.775,,,12.933333333333334,36.06666666666667,19.09333333333333,,,,41.8125,63.9,10.35,42.833333333333336,31.31875,68.68124999999999,18.993333333333332,,67.01875,6.1625,
2016,Maine,,,5.958333333333333,63.24166666666667,42.4,34.9,74.78333333333333,62.36666666666667,,,69.05384615384615,33.09230769230769,,,9.183333333333334,,75.51538461538462,,,11.733333333333334,25.661538461538463,15.892307692307693,,,,30.45384615384615,67.6,8.858333333333333,51.16153846153846,20.069230769230767,79.93076923076923,19.06153846153846,53.99166666666667,,5.246153846153846,
2016,Maryland,,,4.994117647058823,59.56315789473685,32.43333333333333,27.29,70.55384615384615,69.5,,,64.39090909090909,34.699999999999996,,,8.711764705882352,,67.47727272727273,,,9.6625,27.931818181818183,14.24375,,,,29.56190476190476,75.67727272727274,8.093333333333332,52.45454545454545,20.557894736842105,79.81363636363636,16.066666666666666,,,4.465,
2016,Massachusetts,,,5.507142857142857,60.49411764705883,37.3875,29.944444444444443,74.48333333333333,75.04444444444444,,,66.27368421052631,28.922222222222224,,,11.94,,74.39444444444445,,,11.564285714285715,26.483333333333334,13.075,,,,37.22222222222222,70.30000000000001,9.091666666666667,50.078947368421055,23.958823529411767,77.16842105263159,18.61875,52.00833333333333,,5.15,
2016,Michigan,,,6.96,55.588235294117645,28.133333333333333,26.744444444444444,73.67999999999999,72.15555555555555,,,63.48421052631579,34.90526315789474,,,10.93125,,69.32105263157894,,,14.06111111111111,30.45263157894737,18.583333333333332,,,,38.921052631578945,69.78421052631579,11.26,45.305263157894736,26.3,74.48421052631579,19.922222222222224,,,5.7105263157894735,
2016,Minnesota,19.783333333333335,,5.56875,58.141176470588235,33.97777777777778,36.2125,75.51111111111112,67.025,19.1,,68.41499999999999,35.54705882352941,,,11.041176470588235,,67.93684210526315,,,10.805882352941175,25.964999999999996,16.855555555555554,22.894117647058824,9.549999999999999,64.85833333333333,35.61052631578948,78.19500000000001,12.492307692307692,51.79,24.605263157894736,76.18571428571428,18.177777777777777,,,4.721052631578948,
2016,Mississippi,,,7.333333333333333,48.89333333333333,31.855555555555554,24.666666666666668,66.65555555555555,67.57777777777778,,,68.26,37.32666666666667,,,11.973333333333333,,61.559999999999995,,,12.860000000000001,38.07333333333334,19.1,,,,50.35333333333333,52.559999999999995,6.984615384615385,47.68,34.93333333333333,65.06666666666666,19.44,,64.52666666666667,6.5600000000000005,
2016,Missouri,35.62307692307692,,7.113333333333333,59.88666666666666,37.375,33.625,70.41111111111111,63.75555555555555,13.984615384615383,,69.23125,36.25,,,10.392857142857142,,65.2125,,,11.950000000000001,31.175,19.4,18.513333333333332,10.959999999999999,77.23846153846154,38.73125,63.137499999999996,10.028571428571428,52.2625,26.69375,73.30625,20.353333333333335,50.80833333333334,,5.69375,
2016,Montana,31.96923076923077,,7.133333333333334,62.45333333333333,34.8625,30.9375,68.62222222222222,62.64444444444444,14.253846153846155,,71.93125,29.10666666666667,,,10.946666666666665,,60.373333333333335,,,14.013333333333332,26.646666666666665,18.756249999999998,19.506666666666668,7.011111111111111,64.62142857142857,41.30625,68.23125,10.946153846153846,48.925,27.02,73.14375,19.553333333333335,47.00833333333333,,5.546666666666667,
2016,Nebraska,,,5.84,58.476470588235294,35.58571428571428,33.028571428571425,64.08,63.825,,,70.29473684210525,36.27222222222222,,,8.038461538461538,,60.74210526315789,,,11.928571428571429,32.757894736842104,18.12777777777778,,,,36.873684210526314,74.04736842105264,10.678571428571429,54.20526315789474,26.31578947368421,73.6842105263158,19.86470588235294,,67.45625,4.983333333333333,
2016,Nevada,33.03333333333333,,6.3428571428571425,51.07333333333334,29.8,24.8,67.33333333333333,61.625,13.657142857142857,,62.349999999999994,28.96470588235294,,,11.871428571428572,,60.03888888888889,,,9.330769230769231,30.505555555555556,16.2875,19.10666666666667,9.183333333333334,73.35833333333333,40.82222222222222,69.88333333333334,9.635714285714286,40.78823529411765,29.0,71.0,17.264285714285712,,66.18235294117646,5.776470588235294,
2016,New Hampshire,,,5.883333333333333,65.60833333333333,41.416666666666664,29.78333333333333,75.68333333333334,56.166666666666664,,,71.39166666666667,28.325,,,8.316666666666666,,75.56666666666668,,,10.808333333333332,24.675,11.183333333333332,,,,30.083333333333332,75.99166666666666,9.308333333333334,52.083333333333336,17.091666666666665,82.90833333333333,17.741666666666667,45.84166666666667,,4.408333333333333,
2016,New Jersey,33.36923076923077,,6.4944444444444445,51.0,34.089999999999996,26.183333333333334,75.04166666666667,75.31666666666666,14.3875,,60.504999999999995,33.87777777777777,,,9.886666666666667,,65.03684210526316,,,10.738888888888889,36.36,14.4,19.327777777777776,12.87,72.62666666666668,36.55263157894737,72.995,7.933333333333334,48.67,27.657894736842106,72.875,13.811764705882352,49.853846153846156,,5.421052631578948,
2016,New Mexico,,,7.366666666666666,57.4388888888889,31.04,24.327272727272728,64.18333333333334,63.1,,,68.67222222222222,28.644444444444446,,,13.233333333333333,,56.294444444444444,,,14.799999999999999,26.655555555555555,13.0,,,,42.827777777777776,69.92777777777778,8.676923076923076,49.544444444444444,31.86111111111111,68.13888888888889,19.894444444444446,43.53333333333333,64.59444444444445,6.605555555555556,
2016,New York,34.86666666666667,,6.152380952380952,55.66956521739131,29.1,30.384615384615383,67.94,73.7,18.013333333333332,,59.87083333333334,28.842857142857145,,,10.0,,69.05416666666666,,,11.477777777777778,32.78695652173913,11.983333333333333,19.599999999999998,16.29,73.73333333333333,37.90416666666667,70.37083333333334,10.0875,49.91304347826087,30.17391304347826,69.29166666666667,12.333333333333334,47.25,69.6,5.419047619047619,
2016,North Carolina,,,7.133333333333334,59.666666666666664,38.84444444444445,33.644444444444446,73.87777777777778,70.3111111111111,,,68.00555555555555,34.55882352941177,,,11.49375,,69.66470588235293,,,10.953333333333335,28.761111111111113,16.7625,,,,37.45882352941176,63.949999999999996,7.6571428571428575,51.361111111111114,28.26111111111111,71.73888888888888,19.26875,45.5923076923077,,5.417647058823529,
2016,North Dakota,22.666666666666668,,4.930769230769231,59.276923076923076,34.15,33.38333333333333,69.55714285714285,61.916666666666664,11.741666666666667,,74.66428571428571,36.51428571428571,,,5.75,,64.92307692307692,,,11.192307692307692,32.25,17.928571428571427,17.16923076923077,13.383333333333333,66.89166666666667,30.02857142857143,71.44285714285715,12.433333333333332,51.042857142857144,24.228571428571428,75.77142857142857,12.658333333333333,,,4.5,
2016,Ohio,33.90769230769231,,6.606666666666667,62.57058823529412,33.699999999999996,28.255555555555556,70.03,69.23333333333333,13.03076923076923,,62.2764705882353,35.76470588235294,,,10.87142857142857,,66.07058823529412,,,9.75,34.84705882352941,19.52,21.146666666666665,16.663636363636364,74.56923076923077,39.01176470588236,65.61764705882354,8.646153846153847,47.794117647058826,27.594117647058823,72.40588235294118,16.6375,,,5.45,
2016,Oklahoma,,,7.858823529411764,63.80555555555556,35.75,34.339999999999996,68.68333333333334,62.15,,,67.27000000000001,35.885000000000005,,,13.762500000000001,,57.46,,,12.405882352941177,37.93,16.83529411764706,,,,46.230000000000004,64.02000000000001,6.7727272727272725,53.345000000000006,29.305,70.69500000000001,21.28,,65.57894736842105,6.13,
2016,Oregon,28.96666666666667,,5.661538461538461,63.474999999999994,32.333333333333336,28.933333333333334,65.23333333333333,59.36666666666667,15.008333333333333,,72.22857142857143,32.33571428571428,,,9.441666666666666,,67.56428571428572,,,11.833333333333334,23.035714285714285,13.391666666666666,23.584615384615386,11.290909090909091,72.575,32.20714285714286,76.83571428571429,9.233333333333333,42.771428571428565,21.099999999999998,78.89999999999999,20.942857142857143,44.25,66.46666666666667,4.630769230769231,
2016,Pennsylvania,,,6.013333333333334,59.79333333333333,37.8,33.3125,71.72222222222223,68.875,,,64.91875,34.71875,,,10.414285714285715,,69.72,,,12.686666666666667,30.9125,16.735714285714288,,,,37.075,67.85625,12.285714285714286,54.2625,25.73125,74.26875,17.4,,,5.4875,
2016,Puerto Rico,58.06363636363637,,7.616666666666667,24.349999999999998,19.616666666666667,10.4,78.75,75.25,7.608333333333333,,58.56666666666666,31.40833333333333,,,12.666666666666666,,60.30833333333334,,,12.158333333333333,47.01666666666667,8.583333333333334,13.375,11.957142857142857,69.93636363636364,55.85833333333333,65.71666666666667,6.790909090909091,33.4,50.30833333333334,49.69166666666666,24.224999999999998,,84.50833333333334,6.216666666666666,
2016,Rhode Island,,,5.871428571428572,62.17142857142857,42.083333333333336,28.166666666666668,79.64444444444445,64.25,,,65.025,33.76875,,,10.671428571428573,,71.65333333333334,,,11.921428571428573,32.668749999999996,13.38,,,,33.61875,75.6125,8.491666666666667,51.04375,23.675,76.325,21.94375,,,4.94375,
2016,South Carolina,,,7.413333333333333,55.733333333333334,33.52222222222222,27.700000000000003,71.88888888888889,69.33333333333333,,,66.62941176470588,34.51176470588236,,,12.566666666666666,,70.84375,,,12.639999999999999,33.7375,16.973333333333333,,,,41.90588235294118,62.85882352941176,9.620000000000001,48.864705882352936,29.22941176470588,70.77058823529411,21.0,,69.74,6.088235294117647,
2016,South Dakota,33.45384615384615,,5.735714285714286,59.666666666666664,39.6375,34.65714285714286,70.69999999999999,64.8875,12.424999999999999,,75.02,31.36,,,6.609090909090909,,65.07333333333334,,,10.307142857142859,26.133333333333333,20.673333333333336,15.414285714285713,10.0,68.53846153846153,37.38,67.18666666666667,10.709090909090909,54.34,22.626666666666665,77.37333333333332,14.407692307692308,,65.12666666666667,5.333333333333333,
2016,Tennessee,35.25714285714286,,7.1,56.81333333333334,29.625,27.0125,69.43333333333334,64.52222222222223,19.25,,68.52666666666667,35.46666666666667,,,12.1,,67.76,,,11.32,36.84666666666667,19.92,29.526666666666664,11.766666666666666,75.78571428571429,41.84666666666667,63.593333333333334,6.307142857142857,44.27333333333333,30.153333333333332,69.84666666666666,19.959999999999997,48.93846153846154,,6.28,
2016,Texas,37.38666666666667,,6.170588235294118,54.336842105263166,28.52,25.96363636363636,64.96153846153847,65.06666666666666,21.00625,,69.37,37.61578947368421,,,9.966666666666667,,61.21,,,10.9875,33.42631578947368,13.605882352941178,21.60666666666667,12.424999999999999,77.71333333333334,40.205263157894734,74.975,9.086666666666668,46.714999999999996,29.3,71.255,12.835294117647058,,,5.536842105263158,
2016,Utah,33.8,,5.1,60.128571428571426,34.07142857142857,28.816666666666666,68.575,60.38333333333333,18.008333333333333,,70.4375,32.06875,,,8.458333333333334,,69.12666666666668,,,10.825000000000001,23.1,7.038461538461538,24.200000000000003,9.86,67.41666666666667,34.225,79.38125,5.433333333333334,46.13125,19.61875,80.38125,20.8625,43.44166666666666,,4.98125,
2016,Vermont,,,6.3999999999999995,64.25,36.199999999999996,27.266666666666666,71.89999999999999,56.01666666666667,,,73.03333333333333,28.508333333333336,,,12.015384615384617,,73.02499999999999,,,12.208333333333334,26.153846153846153,11.65,,,,29.733333333333334,70.83846153846153,9.475,50.28333333333333,19.99230769230769,80.0076923076923,19.441666666666666,43.23333333333333,,4.841666666666667,
2016,Virgin Islands,,,3.6833333333333336,41.642857142857146,15.1,9.325,59.2625,68.32857142857144,,,62.152941176470584,29.4625,,,5.779999999999999,,48.688235294117646,,,7.65,22.77692307692308,12.059999999999999,,,,29.486666666666668,68.2764705882353,15.77,24.694117647058825,25.021428571428572,77.54705882352941,4.5,,70.23125,4.286666666666666,
2016,Virginia,,,6.28125,60.018750000000004,35.74444444444444,33.010000000000005,74.96000000000001,73.13333333333334,,,65.5,33.61764705882353,,,8.466666666666667,,69.81176470588235,,,9.566666666666666,31.294117647058822,14.066666666666666,,,,33.03529411764706,71.42941176470588,8.157142857142857,51.28823529411765,23.529411764705884,76.47058823529412,14.975,,71.91176470588235,4.94375,
2016,Washington,,,6.3125,62.45,34.79090909090909,26.32,70.83333333333333,54.66363636363636,,,66.70454545454545,32.825,,,12.583333333333334,,69.63181818181819,,,13.1,23.922727272727272,11.886666666666667,,,,32.60909090909091,77.6304347826087,10.421428571428573,47.57727272727273,24.43809523809524,76.16956521739131,22.615000000000002,45.4,,5.0285714285714285,
2016,West Virginia,,,8.361538461538462,61.176923076923075,41.35,34.285714285714285,73.25714285714285,65.73333333333333,,,61.00714285714286,42.021428571428565,,,15.178571428571429,,67.96428571428571,,,12.0,35.214285714285715,19.95,,,,53.44285714285714,51.535714285714285,6.0,57.35,36.364285714285714,63.635714285714286,23.414285714285715,,72.82307692307693,7.328571428571428,
2016,Wisconsin,,,6.042857142857143,61.14666666666667,32.666666666666664,31.775,71.25555555555555,69.85714285714286,,,67.39333333333333,36.026666666666664,,,11.62857142857143,,74.36666666666666,,,10.666666666666666,27.959999999999997,16.20714285714286,,,,33.833333333333336,73.09333333333333,15.153846153846153,43.2,22.400000000000002,77.61333333333333,16.357142857142858,,70.98,5.746666666666667,
2016,Wyoming,,,6.116666666666667,55.05384615384616,32.949999999999996,27.55,61.5,58.06666666666666,,,71.12142857142858,28.607692307692307,,,9.958333333333334,,58.57142857142857,,,11.325000000000001,28.535714285714285,13.725,,,,34.22142857142857,72.28571428571429,8.700000000000001,47.01428571428572,22.45,77.55,13.025,,,4.7,
2017,Alabama,,44.6,8.2,60.53333333333333,,,,,,53.1625,,38.2375,24.546666666666667,10.586666666666668,12.973333333333333,94.7875,,91.10666666666665,65.06875,,40.1,17.61875,,,,48.51875,,6.935714285714285,50.975,34.5375,65.4625,22.40625,,66.36666666666666,7.06875,39.233333333333334
2017,Alaska,30.18,32.957142857142856,5.442857142857143,58.94666666666667,,,,,18.107142857142858,39.55333333333333,,34.586666666666666,33.75,17.907692307692308,7.036363636363637,90.54666666666667,,76.90666666666667,50.74666666666667,,26.82,19.571428571428573,23.457142857142856,11.625,71.15384615384616,30.34,,13.561538461538463,42.059999999999995,21.646666666666665,78.35333333333332,15.87142857142857,,66.73333333333333,5.22,23.792857142857144
2017,Arizona,,41.1,7.275,60.32272727272727,,,,,,39.17826086956522,,33.33809523809524,33.64782608695652,16.12727272727273,10.626315789473685,95.12173913043479,,86.55238095238094,51.165217391304346,,31.613636363636363,14.565000000000001,,,,37.82608695652174,,8.972222222222221,48.6,28.795238095238098,72.55217391304348,18.142857142857142,,66.13636363636364,5.771428571428571,35.31578947368421
2017,Arkansas,,44.919999999999995,7.057142857142857,59.373333333333335,,,,,,48.2125,,36.96,26.59333333333333,16.142857142857142,14.414285714285713,95.01333333333334,,91.58,62.56875,,38.1,19.046666666666667,,,,48.31875,,6.883333333333333,49.96666666666667,34.5,65.5,21.033333333333335,,66.35333333333332,6.7125,35.986666666666665
2017,California,,34.40588235294118,6.822222222222222,63.17368421052631,,,,,,37.23636363636364,,31.08888888888889,40.77619047619047,16.935,9.75294117647059,96.05238095238094,,82.27368421052631,51.55,,23.46315789473684,11.125,,,,34.36818181818182,,11.65625,47.41428571428572,25.889999999999997,74.85000000000001,18.416666666666668,,,5.1952380952380945,31.36875
2017,Colorado,,30.5875,5.44375,62.85,,,,,,39.52105263157895,,28.129411764705882,35.95,16.313333333333333,8.39375,94.69473684210527,,82.60625,46.8421052631579,,22.741176470588236,13.411764705882353,,,,30.172222222222224,,8.914285714285715,52.92777777777778,20.933333333333334,79.45263157894736,15.63125,,,4.747058823529412,23.7
2017,Connecticut,,33.93529411764706,5.764705882352941,59.91111111111112,,,,,,37.41578947368421,,29.90555555555555,38.935,17.055555555555557,9.76875,97.5,,87.91176470588235,49.36,,28.275,11.370588235294118,,,,33.638888888888886,,9.35625,51.985,23.855555555555554,77.325,16.255555555555556,,,4.644444444444444,29.61176470588235
2017,Delaware,,33.513333333333335,6.61875,62.18125,,,,,,40.01764705882353,,37.32941176470588,32.1,12.37857142857143,10.721428571428572,96.97647058823529,,87.65,53.86470588235294,,35.88823529411765,13.6,,,,38.92352941176471,,8.564285714285715,54.06470588235294,25.276470588235295,74.7235294117647,17.626666666666665,,71.62352941176471,5.464705882352941,36.14
2017,District of Columbia,,29.473333333333336,4.946666666666667,60.48571428571428,,,,,,34.08,,27.720000000000002,41.10666666666667,31.293333333333333,9.726666666666667,96.3,,87.18,51.093333333333334,,26.62,16.686666666666667,,,,36.973333333333336,,11.82,53.60666666666667,19.653333333333332,80.34666666666666,14.76,,67.08666666666666,4.1066666666666665,35.15
2017,Florida,,45.03333333333333,7.875,54.377272727272725,,,,,,41.655,,31.257894736842104,33.41578947368421,13.350000000000001,11.841176470588236,95.64090909090909,,87.02857142857142,53.357142857142854,,38.595238095238095,15.117647058823529,,,,44.885714285714286,,10.0625,48.65238095238095,32.02857142857143,71.15,21.48,,73.58571428571429,6.18,41.18888888888889
2017,Georgia,,38.57333333333334,6.54375,57.575,,,,,,37.8235294117647,,34.747058823529414,30.923529411764708,13.379999999999999,9.246666666666666,94.67058823529412,,90.3125,52.48823529411764,,38.26470588235294,14.70625,,,,38.77058823529412,,7.08,46.71176470588235,26.95294117647059,73.04705882352941,16.293333333333333,39.74615384615385,68.84705882352942,4.911764705882353,34.79333333333333
2017,Guam,,42.872727272727275,8.366666666666667,38.275,,,,,,35.135714285714286,,33.54615384615385,34.53846153846154,22.207692307692305,12.80909090909091,90.85714285714286,,85.73333333333333,52.771428571428565,,40.37692307692308,25.036363636363635,,,,44.042857142857144,,17.1875,38.142857142857146,29.907142857142855,70.09285714285714,13.927272727272726,,60.771428571428565,5.1499999999999995,31.51
2017,Hawaii,30.662499999999998,24.829411764705885,5.383333333333334,55.56111111111111,,,,,18.829411764705885,35.138888888888886,,23.188888888888886,35.78333333333333,18.755555555555556,8.576470588235296,95.03333333333333,,85.57222222222222,46.57222222222222,,25.211111111111112,9.36470588235294,18.970588235294116,17.992857142857144,67.625,30.21111111111111,,11.705882352941176,51.02777777777778,18.666666666666668,81.33333333333333,12.455555555555556,33.957142857142856,66.02777777777777,4.416666666666667,19.900000000000002
2017,Idaho,,29.166666666666668,6.3307692307692305,59.12307692307692,,,,,,39.964285714285715,,34.06428571428571,35.97857142857143,15.683333333333332,9.484615384615385,90.36428571428571,,80.6923076923077,49.300000000000004,,29.335714285714285,11.766666666666666,,,,33.19285714285714,,8.6,44.68571428571429,22.928571428571427,77.07142857142857,19.9,,,5.0928571428571425,19.75
2017,Illinois,,36.2875,5.594444444444445,57.449999999999996,,,,,,41.12777777777777,,36.03888888888889,37.68888888888889,14.675,10.029411764705882,95.35,,86.83333333333333,53.85,,28.688888888888886,15.070588235294117,,,,35.12222222222223,,11.841176470588236,45.516666666666666,28.733333333333334,71.26666666666667,17.811111111111114,,,5.300000000000001,29.36875
2017,Indiana,,42.80588235294118,6.472222222222222,59.629411764705885,,,,,,46.757894736842104,,36.21578947368421,32.72105263157895,14.2125,12.255555555555555,93.98947368421052,,87.56666666666666,56.96315789473684,,34.5,21.329411764705885,,,,38.147368421052626,,10.085714285714285,44.01111111111111,31.00526315789474,68.99473684210527,20.566666666666666,,72.4388888888889,6.315789473684211,34.22941176470588
2017,Iowa,,29.95,5.6499999999999995,65.93333333333334,,,,,,40.373333333333335,,38.15384615384615,34.215384615384615,13.725,8.066666666666666,93.65714285714286,,86.26666666666667,52.70666666666667,,31.215384615384615,14.241666666666667,,,,33.776923076923076,,11.275,56.55384615384616,24.220000000000002,75.78,17.876923076923077,,,4.466666666666667,20.191666666666666
2017,Kansas,28.849999999999998,37.766666666666666,6.283333333333333,62.07000000000001,,,,,14.78,42.47142857142857,,34.957142857142856,32.34090909090909,14.33888888888889,10.833333333333334,93.80909090909091,,85.72105263157896,55.57727272727273,,34.13636363636363,18.94736842105263,22.672222222222224,10.9,73.27499999999999,40.92857142857143,,9.625,45.481818181818184,27.30952380952381,73.13181818181819,21.414285714285715,,,5.6380952380952385,30.005555555555556
2017,Kentucky,,47.42666666666666,7.457142857142856,59.6,,,,,,49.6,,34.2,23.986666666666668,11.325000000000001,14.091666666666667,94.12666666666668,,90.29333333333334,63.60666666666667,,40.74,21.285714285714285,,,,46.68666666666666,,6.866666666666667,51.95333333333333,34.60666666666667,65.39333333333333,23.161538461538463,,70.56666666666666,7.1066666666666665,38.95333333333333
2017,Louisiana,,44.79333333333333,7.453333333333333,59.84,,,,,,45.693333333333335,,39.440000000000005,29.766666666666666,11.033333333333333,13.046666666666665,95.58666666666666,,90.56,61.74,,36.21333333333334,18.38,,,,44.940000000000005,,11.335714285714285,45.1,32.03333333333333,67.96666666666667,20.1,,67.80666666666667,6.706666666666666,39.026666666666664
2017,Maine,,28.516666666666666,6.075,67.175,,,,,,46.107692307692304,,30.916666666666668,40.02307692307692,18.866666666666667,9.741666666666665,94.39230769230768,,83.72500000000001,49.900000000000006,,29.200000000000003,13.033333333333333,,,,30.784615384615385,,9.775,54.323076923076925,21.623076923076926,78.37692307692308,23.96923076923077,,68.28461538461539,5.4,20.691666666666666
2017,Maryland,29.48,29.733333333333334,5.8375,63.60588235294117,,,,,14.535714285714286,39.510000000000005,,35.33529411764706,36.742105263157896,16.405263157894737,9.533333333333333,97.155,,90.225,52.025,,29.384210526315787,12.53125,23.693333333333335,10.633333333333333,64.50666666666667,31.130000000000003,,8.45,55.357894736842105,20.521052631578947,79.87,16.24705882352941,52.67272727272727,73.67894736842106,4.605555555555556,25.02
2017,Massachusetts,,32.04615384615385,5.366666666666666,61.92352941176471,,,,,,38.67777777777778,,29.811764705882354,35.56470588235294,16.6,9.935714285714285,94.66666666666667,,87.57333333333332,48.23888888888889,,34.4,15.7875,,,,38.87777777777777,,11.481818181818182,51.30555555555556,25.447058823529414,75.1611111111111,18.45,,,5.482352941176471,27.323076923076922
2017,Michigan,28.116666666666664,38.4375,7.55,59.2625,,,,,17.508333333333333,50.82222222222222,,37.94705882352941,35.129411764705885,10.966666666666667,13.923529411764704,96.28235294117647,,87.2375,57.06666666666667,,30.79375,17.946666666666665,24.728571428571428,11.11111111111111,74.60833333333333,42.3235294117647,,10.346666666666666,47.38125,27.86111111111111,72.13888888888889,24.049999999999997,41.46363636363636,68.59375,6.544444444444444,35.85625
2017,Minnesota,,31.057142857142857,5.677777777777778,60.20666666666667,,,,,,34.94210526315789,,35.27777777777778,34.03684210526316,13.96923076923077,8.858823529411765,94.01052631578948,,85.275,43.21,,33.672222222222224,18.62777777777778,,,,36.375,,11.68,50.53684210526316,23.889473684210525,76.725,18.494444444444444,,65.16666666666667,4.572222222222222,21.771428571428572
